Symbol,Date,Open,High,Low,Close,Adj Close,Volume
BRK-A,1/14/2022,480280,486999,476336,485379,485379,2000
BRK-A,1/18/2022,484930,487255,477585,480081,480081,2800
BRK-A,1/19/2022,483000,484850,472560,473440,473440,1800
BRK-A,1/20/2022,473973,476625,466602,467390,467390,1800
BRK-A,1/21/2022,465040,466989,456623,458675,458675,2300
BRK-A,1/24/2022,449333,457999,445000,456901,456901,3700
BRK-A,1/25/2022,453012,464728,443402,461919,461919,2100
BRK-A,1/26/2022,466162,470770,460206,463652,463652,2000
BRK-A,1/27/2022,469000,473900,458201,461200,461200,1900
BRK-A,1/28/2022,462560,469880,456281,469880,469880,2000
BRK-A,1/31/2022,467665,470739,462151,469805,469805,2600
BRK-A,2/1/2022,469465,471888,465460,471184,471184,1900
BRK-A,2/2/2022,470620,480400,469001,479500,479500,1900
BRK-A,2/3/2022,478840,481029,472081,472536,472536,1600
BRK-A,2/4/2022,471990,476888,469101,473364,473364,2000
BRK-A,2/7/2022,474100,477350,468253,474900,474900,2000
BRK-A,2/8/2022,477670,484200,474112,482030,482030,1700
BRK-A,2/9/2022,485650,488400,482502,483900,483900,1800
BRK-A,2/10/2022,481000,483726,478000,480105,480105,1800
BRK-A,2/11/2022,481068,484850,476886,479370,479370,1600
BRK-A,2/14/2022,479208,481054,468563,472410,472410,2200
BRK-A,2/15/2022,475390,476980,472456,473980,473980,1500
BRK-A,2/16/2022,472983,475780,471401,474444,474444,1300
BRK-A,2/17/2022,474829,474829,469182,470655,470655,1400
BRK-A,2/18/2022,471528,473920,469091,472257,472257,1500
BRK-A,2/22/2022,470733,473460,466257,471418,471418,2400
BRK-A,2/23/2022,474975,475989,464400,465515,465515,1700
BRK-A,2/24/2022,452928,463490,450000,462110,462110,2800
BRK-A,2/25/2022,467598,482579,465326,479345,479345,2200
BRK-A,2/28/2022,476700,483638,473930,476205,476205,2400
BRK-A,3/1/2022,482000,482151,470645,475879,475879,1800
BRK-A,3/2/2022,479175,488765,477091,486109,486109,1600
BRK-A,3/3/2022,490797,494420,485855,491245,491245,1900
BRK-A,3/4/2022,485375,488298,480341,487440,487440,2000
BRK-A,3/7/2022,491039,492059,480888,484527,484527,2400
BRK-A,3/8/2022,486690,491500,476921,478025,478025,2000
BRK-A,3/9/2022,491339,491550,484184,488245,488245,1700
BRK-A,3/10/2022,484252,490800,482520,487820,487820,1600
BRK-A,3/11/2022,490155,497333,488551,489802,489802,1800
BRK-A,3/14/2022,493988,500023,491947,493785,493785,2900
BRK-A,3/15/2022,498673,501939,494023,498160,498160,2600
BRK-A,3/16/2022,502201,506029,497613,504036,504036,2500
BRK-A,3/17/2022,505385,518438,503641,518438,518438,2900
BRK-A,3/18/2022,515731,520654,508853,512991,512991,3500
BRK-A,3/21/2022,517231,526733,515970,525000,525000,3300
BRK-A,3/22/2022,526201,532530,523500,525854,525854,3700
BRK-A,3/23/2022,523066,528015,519151,521781,521781,3000
BRK-A,3/24/2022,528414,528817,523778,528817,528817,2100
BRK-A,3/25/2022,531088,538949,529981,538949,538949,2600
BRK-A,3/28/2022,540913,544000,533345,539180,539180,3800
BRK-A,3/29/2022,544389,544389,528750,532011,532011,3700
BRK-A,3/30/2022,531305,537371,527650,536440,536440,2300
BRK-A,3/31/2022,538660,540420,528921,528921,528921,2300
BRK-A,4/1/2022,530026,533139,523662,527760,527760,2600
BRK-A,4/4/2022,529375,532029,516593,518714,518714,4000
BRK-A,4/5/2022,520074,524425,516000,516000,516000,2400
BRK-A,4/6/2022,511475,520369,510241,517002,517002,2100
BRK-A,4/7/2022,519111,521855,513905,519760,519760,2000
BRK-A,4/8/2022,524139,531040,520276,529000,529000,2100
BRK-A,4/11/2022,528413,531880,524086,527590,527590,2400
BRK-A,4/12/2022,529165,531000,522693,524271,524271,2100
BRK-A,4/13/2022,524135,525900,517973,519800,519800,2000
BRK-A,4/14/2022,519163,521674,516435,516435,516435,1600
BRK-A,4/18/2022,516774,521019,514600,519499,519499,3300
BRK-A,4/19/2022,522339,524208,519001,523260,523260,4200
BRK-A,4/20/2022,525288,526699,521000,522901,522901,4500
BRK-A,4/21/2022,524394,526900,515000,515815,515815,3900
BRK-A,4/22/2022,515050,517444,504514,505440,505440,3500
BRK-A,4/25/2022,501835,509650,495150,506200,506200,4300
BRK-A,4/26/2022,506789,507419,497777,497777,497777,2800
BRK-A,4/27/2022,498093,502799,495069,496800,496800,2500
BRK-A,4/28/2022,497010,502329,494335,499000,499000,2700
BRK-A,4/29/2022,495206,500000,484340,484340,484340,3100
BRK-A,5/2/2022,485921,492125,470692,478150,478150,4100
BRK-A,5/3/2022,480541,487713,478150,481198,481198,2400
BRK-A,5/4/2022,486664,494343,477712,494343,494343,2400
BRK-A,5/5/2022,487900,493850,476748,481400,481400,2900
BRK-A,5/6/2022,482864,483795,475000,479500,479500,2500
BRK-A,5/9/2022,477825,478000,468902,471200,471200,3300
BRK-A,5/10/2022,478465,478750,466052,469780,469780,2400
BRK-A,5/11/2022,474535,476600,466725,468000,468000,2300
BRK-A,5/12/2022,460431,464845,454670,461631,461631,3000
BRK-A,5/13/2022,466106,469144,462327,465011,465011,2400
BRK-A,5/16/2022,465135,468058,461007,464250,464250,1800
BRK-A,5/17/2022,470771,478709,468331,471670,471670,2200
BRK-A,5/18/2022,471053,473285,458620,461000,461000,2500
BRK-A,5/19/2022,457940,459694,452000,456031,456031,3300
BRK-A,5/20/2022,462425,462425,448108,456500,456500,2400
BRK-A,5/23/2022,462639,469080,459371,464510,464510,2300
BRK-A,5/24/2022,465580,465580,455721,463606,463606,1900
BRK-A,5/25/2022,462230,466541,459141,462890,462890,1700
BRK-A,5/26/2022,465146,471602,464951,468805,468805,1800
BRK-A,5/27/2022,472795,478670,470021,478670,478670,1900
BRK-A,5/31/2022,477890,479309,472110,474050,474050,2900
BRK-A,6/1/2022,476594,476594,464900,469620,469620,2100
BRK-A,6/2/2022,472134,472886,463312,472710,472710,2100
BRK-A,6/3/2022,469925,471789,465850,467650,467650,1900
BRK-A,6/6/2022,472900,473900,467632,468400,468400,2000
BRK-A,6/7/2022,467650,471500,464551,471500,471500,1800
BRK-A,6/8/2022,472090,472090,462301,463300,463300,2100
BRK-A,6/9/2022,464275,464275,451757,452260,452260,2000
BRK-A,6/10/2022,448000,448500,439005,439780,439780,2700
BRK-A,6/13/2022,432489,433869,422438,423700,423700,3200
BRK-A,6/14/2022,421651,428220,414200,415500,415500,2300
BRK-A,6/15/2022,423688,426715,411427,418600,418600,2200
BRK-A,6/16/2022,413375,413375,400669,403971,403971,2800
BRK-A,6/17/2022,406209,406209,399022,403150,403150,2200
BRK-A,6/21/2022,412749,412749,405700,407800,407800,2700
BRK-A,6/22/2022,402568,410483,400741,405649,405649,1900
BRK-A,6/23/2022,406413,408499,396500,402300,402300,2600
BRK-A,6/24/2022,405489,419859,402550,417401,417401,2100
BRK-A,6/27/2022,423279,424085,416750,417700,417700,2400
BRK-A,6/28/2022,421977,423728,411287,412170,412170,1900
BRK-A,6/29/2022,415239,415239,410000,411050,411050,1600
BRK-A,6/30/2022,407634,412869,403567,408950,408950,1700
BRK-A,7/1/2022,407700,417869,407700,415850,415850,1700
BRK-A,7/5/2022,414924,414924,407993,413844,413844,2600
BRK-A,7/6/2022,415539,416500,409661,414148,414148,1700
BRK-A,7/7/2022,416843,419825,415832,419200,419200,2000
BRK-A,7/8/2022,421258,424200,418977,421800,421800,2000
BRK-A,7/11/2022,420824,422550,417250,417900,417900,2500
BRK-A,7/12/2022,415405,423700,415405,416449,416449,1700
BRK-A,7/13/2022,413910,420795,411385,417250,417250,1800
BRK-A,7/14/2022,412499,413500,407734,412600,412600,2000
BRK-A,7/15/2022,416157,420500,414694,418349,418349,1700
BRK-A,7/18/2022,423459,423625,412864,414450,414450,2800
BRK-A,7/19/2022,421539,426598,417309,425110,425110,2200
BRK-A,7/20/2022,425260,430059,425260,429200,429200,2200
BRK-A,7/21/2022,432039,432789,423600,430900,430900,2300
BRK-A,7/22/2022,434424,434808,425911,429562,429562,2000
BRK-A,7/25/2022,432249,434030,428185,432579,432579,2500
BRK-A,7/26/2022,431963,433733,427415,428644,428644,1900
BRK-A,7/27/2022,431500,437783,429290,436100,436100,1900
BRK-A,7/28/2022,436773,442000,430815,442000,442000,2200
BRK-A,7/29/2022,446035,453985,443617,451700,451700,2900
BRK-A,8/1/2022,451989,451989,443000,444650,444650,3400
BRK-A,8/2/2022,445734,445734,438650,439180,439180,2300
BRK-A,8/3/2022,443964,444851,437005,443450,443450,2600
BRK-A,8/4/2022,444294,445200,440875,442149,442149,2600
BRK-A,8/5/2022,438635,443384,436510,439529,439529,2300
BRK-A,8/8/2022,445259,450000,439010,439167,439167,3100
BRK-A,8/9/2022,441378,447370,438665,440058,440058,2200
BRK-A,8/10/2022,445300,446904,441500,442800,442800,2300
BRK-A,8/11/2022,448839,448869,444701,445302,445302,2300
BRK-A,8/12/2022,448193,453059,446132,452697,452697,2400
BRK-A,8/15/2022,450929,456992,446866,455170,455170,3100
BRK-A,8/16/2022,459224,463000,456000,461300,461300,2700
BRK-A,8/17/2022,459959,461269,454105,457277,457277,2500
BRK-A,8/18/2022,458178,458178,453347,457400,457400,2200
BRK-A,8/19/2022,457004,457004,446512,447155,447155,2600
BRK-A,8/22/2022,444239,444239,432452,433650,433650,3600
BRK-A,8/23/2022,436408,438274,432739,435730,435730,2200
BRK-A,8/24/2022,436625,442318,435010,442210,442210,2200
BRK-A,8/25/2022,444694,448000,440222,448000,448000,2200
BRK-A,8/26/2022,448973,450868,435770,436201,436201,2500
BRK-A,8/29/2022,435064,435803,429487,433300,433300,3200
BRK-A,8/30/2022,436039,436594,428122,429700,429700,2200
BRK-A,8/31/2022,431745,433325,421308,421308,421308,2500
BRK-A,9/1/2022,421000,424907,416882,424290,424290,2500
BRK-A,9/2/2022,429439,429439,415362,417940,417940,2600
BRK-A,9/6/2022,419989,420248,414285,416860,416860,3300
BRK-A,9/7/2022,417000,423246,412675,422047,422047,2100
BRK-A,9/8/2022,420723,426850,416794,426850,426850,2100
BRK-A,9/9/2022,428918,431348,426000,429819,429819,2300
BRK-A,9/12/2022,432133,434577,429671,433062,433062,3000
BRK-A,9/13/2022,427939,428446,417599,418700,418700,2900
BRK-A,9/14/2022,419878,421200,414247,420500,420500,2700
BRK-A,9/15/2022,418509,423305,415622,417103,417103,2500
BRK-A,9/16/2022,415200,416251,412100,414537,414537,2500
BRK-A,9/19/2022,411561,421339,410892,421339,421339,3200
BRK-A,9/20/2022,419708,419869,414501,419869,419869,2400
BRK-A,9/21/2022,423754,423754,407585,407930,407930,2500
BRK-A,9/22/2022,408263,409684,405000,405375,405375,2700
BRK-A,9/23/2022,403477,404799,399450,404485,404485,3100
BRK-A,9/26/2022,401234,404499,397787,399128,399128,3400
BRK-A,9/27/2022,402858,404000,395202,401490,401490,3000
BRK-A,9/28/2022,404133,414000,400342,410705,410705,2500
BRK-A,9/29/2022,409808,412716,401227,406700,406700,2800
BRK-A,9/30/2022,406833,413174,404072,406470,406470,2700
BRK-A,10/3/2022,409435,414650,405116,413300,413300,3200
BRK-A,10/4/2022,419663,425535,417422,424180,424180,2500
BRK-A,10/5/2022,419406,423915,416842,420667,420667,2200
BRK-A,10/6/2022,422904,422904,415945,416300,416300,2100
BRK-A,10/7/2022,413767,415639,403600,406010,406010,2400
BRK-A,10/10/2022,407071,408699,401591,403000,403000,3400
BRK-A,10/11/2022,401645,409610,400332,402836,402836,2100
BRK-A,10/12/2022,404106,405249,399251,399251,399251,2700
BRK-A,10/13/2022,394152,417860,393012,415222,415222,2600
BRK-A,10/14/2022,419359,421651,412760,412760,412760,4000
BRK-A,10/17/2022,420553,421848,416837,419101,419101,3400
BRK-A,10/18/2022,427925,431340,423923,428465,428465,2800
BRK-A,10/19/2022,427233,430415,419630,421610,421610,2200
BRK-A,10/20/2022,421045,423875,413950,413950,413950,2200
BRK-A,10/21/2022,413212,428230,410112,427170,427170,2400
BRK-A,10/24/2022,428849,437725,427787,432500,432500,3800
BRK-A,10/25/2022,436233,437829,432873,436400,436400,2400
BRK-A,10/26/2022,438228,440405,434601,435660,435660,2500
BRK-A,10/27/2022,438783,468795,415639,437900,437900,2400
BRK-A,10/28/2022,441662,451970,440052,451900,451900,2900
BRK-A,10/31/2022,449277,450838,444750,445050,445050,3800
BRK-A,11/1/2022,450141,452079,441880,443004,443004,2400
BRK-A,11/2/2022,439612,449942,437255,438700,438700,2600
BRK-A,11/3/2022,432450,434428,428465,428800,428800,2500
BRK-A,11/4/2022,434463,437250,426136,432000,432000,2700
BRK-A,11/7/2022,439035,442216,434837,438575,438575,3600
BRK-A,11/8/2022,440405,445435,436312,442100,442100,2500
BRK-A,11/9/2022,441802,444168,434925,435945,435945,2600
BRK-A,11/10/2022,448491,458385,444918,457665,457665,3200
BRK-A,11/11/2022,460358,471870,456962,469047,469047,3300
BRK-A,11/14/2022,471809,472470,464516,466600,466600,4000
BRK-A,11/15/2022,474063,474483,464625,468233,468233,2900
BRK-A,11/16/2022,470628,471328,463401,465520,465520,2600
BRK-A,11/17/2022,460785,465000,459043,463695,463695,2600
BRK-A,11/18/2022,469643,469643,465395,468290,468290,2700
BRK-A,11/21/2022,467817,471915,464865,468922,468922,3900
BRK-A,11/22/2022,470609,477410,469217,476980,476980,2800
BRK-A,11/23/2022,476823,477530,473716,477020,477020,2900
BRK-A,11/25/2022,480350,481580,476281,478676,478676,2700
BRK-A,11/28/2022,474511,478839,471000,472712,472712,4000
BRK-A,11/29/2022,471118,475971,468796,475843,475843,2600
BRK-A,11/30/2022,476094,480302,466100,480280,480280,3200
BRK-A,12/1/2022,481043,483162,472864,477085,477085,2900
BRK-A,12/2/2022,472705,477526,470680,477403,477403,2800
BRK-A,12/5/2022,475080,476689,466160,468700,468700,4100
BRK-A,12/6/2022,467175,469659,462422,464838,464838,2700
BRK-A,12/7/2022,464303,467081,460408,461593,461593,2900
BRK-A,12/8/2022,462436,464619,460612,462780,462780,2600
BRK-A,12/9/2022,461773,466120,459402,463000,463000,2800
BRK-A,12/12/2022,465650,471235,461796,471080,471080,3900
BRK-A,12/13/2022,482503,483393,469410,472000,472000,3000
BRK-A,12/14/2022,473079,477700,466452,468020,468020,2900
BRK-A,12/15/2022,464249,464249,452975,457460,457460,3400
BRK-A,12/16/2022,453163,457890,450050,454620,454620,3000
BRK-A,12/19/2022,456494,457244,450245,455280,455280,3800
BRK-A,12/20/2022,457049,460698,446545,457400,457400,2700
BRK-A,12/21/2022,463000,469220,459151,467600,467600,3000
BRK-A,12/22/2022,465427,469810,450709,458700,458700,3200
BRK-A,12/23/2022,458596,463510,455892,463400,463400,2800
BRK-A,12/27/2022,475795,476155,461000,461955,461955,4500
BRK-A,12/28/2022,465000,465235,445251,459800,459800,3000
BRK-A,12/29/2022,462715,470000,460730,468725,468725,3000
BRK-A,12/30/2022,469317,469317,462800,468711,468711,3400
GOOG,1/3/2022,144.475494,145.550003,143.502502,145.074493,145.074493,25214000
GOOG,1/4/2022,145.550507,146.610001,143.816147,144.416504,144.416504,22928000
GOOG,1/5/2022,144.181,144.298004,137.523499,137.653503,137.653503,49642000
GOOG,1/6/2022,137.497498,139.686005,136.763504,137.550995,137.550995,29050000
GOOG,1/7/2022,137.904999,138.254745,135.789001,137.004501,137.004501,19408000
GOOG,1/10/2022,135.098999,138.639999,133.140503,138.574005,138.574005,34096000
GOOG,1/11/2022,138.180496,140.329498,136.813507,140.017502,140.017502,23502000
GOOG,1/12/2022,141.554504,142.814255,141.112,141.647995,141.647995,23642000
GOOG,1/13/2022,141.8405,143.185501,138.914001,139.130997,139.130997,26566000
GOOG,1/14/2022,137.5,141.2005,137.5,139.786499,139.786499,23826000
GOOG,1/18/2022,136.600006,137.391495,135.617004,136.290497,136.290497,27382000
GOOG,1/19/2022,136.938507,138.399506,135.5,135.651993,135.651993,20796000
GOOG,1/20/2022,136.514008,137.912003,133.144501,133.5065,133.5065,21930000
GOOG,1/21/2022,133.011993,134.760498,130.001007,130.091995,130.091995,41920000
GOOG,1/24/2022,126.027496,130.778503,124.641953,130.371994,130.371994,55148000
GOOG,1/25/2022,128.435501,129.338501,126.377998,126.735497,126.735497,36008000
GOOG,1/26/2022,130.592499,132.807495,127.153503,129.240005,129.240005,39630000
GOOG,1/27/2022,131.360992,132.609955,128.945007,129.121002,129.121002,30248000
GOOG,1/28/2022,130,133.370499,128.694504,133.289505,133.289505,30518000
GOOG,1/31/2022,134.197998,135.843506,132.274002,135.698502,135.698502,34056000
GOOG,2/1/2022,137.835007,138.199997,134.568253,137.878494,137.878494,51204000
GOOG,2/2/2022,151.863495,152.100006,145.557495,148.036499,148.036499,89750000
GOOG,2/3/2022,145.294998,149.117706,142.205002,142.650497,142.650497,56930000
GOOG,2/4/2022,143.016998,144.535248,139.817505,143.016006,143.016006,49224000
GOOG,2/7/2022,143.709,143.846497,138.699005,138.938004,138.938004,44610000
GOOG,2/8/2022,138.991257,139.837097,136.873001,139.212997,139.212997,34256000
GOOG,2/9/2022,140.849747,142.175507,140.376999,141.453003,141.453003,28628000
GOOG,2/10/2022,139.5,141.431,138.050003,138.602493,138.602493,33018000
GOOG,2/11/2022,138.75,139.283249,133.288498,134.130005,134.130005,38808000
GOOG,2/14/2022,133.365494,136.166504,133.302002,135.300003,135.300003,26792000
GOOG,2/15/2022,137.471497,137.899994,135.539505,136.425507,136.425507,26578000
GOOG,2/16/2022,136.430496,137.945999,134.823654,137.487503,137.487503,25610000
GOOG,2/17/2022,136.149994,136.839493,132.201996,132.308502,132.308502,30968000
GOOG,2/18/2022,133.037506,133.824005,130.307053,130.467499,130.467499,31858000
GOOG,2/22/2022,129.985001,131.900757,127.740997,129.402496,129.402496,38906000
GOOG,2/23/2022,131.078506,131.748993,127.503502,127.584999,127.584999,26432000
GOOG,2/24/2022,125,133.037003,124.764503,132.673492,132.673492,43166000
GOOG,2/25/2022,133.525497,135.389008,131.764999,134.519501,134.519501,26236000
GOOG,2/28/2022,133.2845,135.640503,132.825256,134.891006,134.891006,29676000
GOOG,3/1/2022,134.479996,136.110992,133.378494,134.167999,134.167999,24640000
GOOG,3/2/2022,134.608246,135.615494,133.432495,134.751495,134.751495,23966000
GOOG,3/3/2022,135.9785,136.713806,133.431,134.307999,134.307999,19780000
GOOG,3/4/2022,133.382507,134.199005,130.408493,132.121994,132.121994,24446000
GOOG,3/7/2022,131.904007,131.904007,126.410004,126.4645,126.4645,39178000
GOOG,3/8/2022,126.250504,131.246506,125.860748,127.278503,127.278503,35250000
GOOG,3/9/2022,131.399994,134.198502,130.087997,133.865997,133.865997,32258000
GOOG,3/10/2022,131.462494,133.538498,131.401001,132.682007,132.682007,24266000
GOOG,3/11/2022,133.999496,134.199997,130.296494,130.475494,130.475494,26600000
GOOG,3/14/2022,130.572998,131.026001,126.413002,126.740997,126.740997,30254000
GOOG,3/15/2022,127.741501,130.517242,126.568001,129.660507,129.660507,30292000
GOOG,3/16/2022,131,133.770996,129.201004,133.690506,133.690506,32058000
GOOG,3/17/2022,133.320999,134.739502,132.718994,134.600494,134.600494,23994000
GOOG,3/18/2022,133.884003,136.913498,132.932007,136.801498,136.801498,45900000
GOOG,3/21/2022,136.847504,137.582504,134.611496,136.4785,136.4785,26632000
GOOG,3/22/2022,136.5,141.5,136.5,140.277496,140.277496,29776000
GOOG,3/23/2022,139.138504,140.024994,138.166504,138.503494,138.503494,25302000
GOOG,3/24/2022,139.272507,141.3965,138.039398,141.311996,141.311996,20544000
GOOG,3/25/2022,141.753998,141.959503,139.699493,141.5215,141.5215,19270000
GOOG,3/28/2022,140.684494,141.976501,139.828156,141.949997,141.949997,23774000
GOOG,3/29/2022,143.160507,144.162506,142.483994,143.25,143.25,28678000
GOOG,3/30/2022,142.869995,143.480499,142.167999,142.644501,142.644501,21046000
GOOG,3/31/2022,142.448502,142.644501,139.619003,139.649506,139.649506,29516000
GOOG,4/1/2022,140.009995,140.949997,138.796997,140.699997,140.699997,23480000
GOOG,4/4/2022,140.824493,144.043747,140.824493,143.642502,143.642502,19076000
GOOG,4/5/2022,143.399506,143.589996,140.943497,141.063004,141.063004,19256000
GOOG,4/6/2022,139.161499,139.848495,136.418106,137.175995,137.175995,23574000
GOOG,4/7/2022,136.617996,137.701508,134.857254,136.464996,136.464996,19448000
GOOG,4/8/2022,136.25,136.25,133.752502,134.010498,134.010498,16434000
GOOG,4/11/2022,132.899994,132.939194,129.617493,129.796494,129.796494,24188000
GOOG,4/12/2022,132.423492,132.423492,127.575996,128.374496,128.374496,23004000
GOOG,4/13/2022,128.626495,130.655746,128.438599,130.285995,130.285995,19542000
GOOG,4/14/2022,130.649506,130.710251,127.111504,127.252998,127.252998,23484000
GOOG,4/18/2022,127.410004,128.712006,126.578453,127.960999,127.960999,14918000
GOOG,4/19/2022,128.076996,130.903748,127.4515,130.531006,130.531006,22720000
GOOG,4/20/2022,131.283997,131.923492,127.894051,128.245499,128.245499,22610000
GOOG,4/21/2022,129.350006,130.307495,124.650002,124.9375,124.9375,30158000
GOOG,4/22/2022,125,125.452003,119.140503,119.613998,119.613998,46410000
GOOG,4/25/2022,119.429497,123.278,118.769249,123.25,123.25,34522000
GOOG,4/26/2022,122.75,122.75,119.16185,119.505997,119.505997,49394000
GOOG,4/27/2022,114.373001,117.5,113.124252,115.0205,115.0205,62238000
GOOG,4/28/2022,117.114998,120.438499,115.143898,119.411499,119.411499,36790000
GOOG,4/29/2022,117.578003,118.959999,114.694,114.966499,114.966499,33694000
GOOG,5/2/2022,113.906502,117.3395,113.399498,117.156998,117.156998,30280000
GOOG,5/3/2022,116.764999,119.300003,116.626999,118.129501,118.129501,21216000
GOOG,5/4/2022,118.003502,123.142998,115.738503,122.574997,122.574997,33232000
GOOG,5/5/2022,120.220497,121.233253,115.182503,116.746498,116.746498,43090000
GOOG,5/6/2022,115.518997,117.498497,114.142998,115.660004,115.660004,35310000
GOOG,5/9/2022,113.303497,115.562897,112.551498,113.084,113.084,34520000
GOOG,5/10/2022,116.040497,116.691002,113.383301,114.584503,114.584503,31158000
GOOG,5/11/2022,113.710503,116.670998,113.650002,113.960999,113.960999,36502000
GOOG,5/12/2022,111.938004,114.856499,110.113503,113.161003,113.161003,41464000
GOOG,5/13/2022,114.845497,118.084999,114,116.515503,116.515503,29738000
GOOG,5/16/2022,115.384003,116.607498,114.334999,114.792503,114.792503,23282000
GOOG,5/17/2022,117.227501,117.227501,115.337502,116.7015,116.7015,21576000
GOOG,5/18/2022,115.237503,115.695648,112.141998,112.401001,112.401001,27982000
GOOG,5/19/2022,111.841003,113.587502,110.468002,110.745499,110.745499,29192000
GOOG,5/20/2022,112.085503,112.550003,106.373001,109.313004,109.313004,37586000
GOOG,5/23/2022,110.103996,112.005501,109.154251,111.666496,111.666496,31558000
GOOG,5/24/2022,106.377502,106.394997,102.208,105.926003,105.926003,60386000
GOOG,5/25/2022,105.141998,106.544701,104.21125,105.8395,105.8395,37900000
GOOG,5/26/2022,106.050499,108.955254,105.487999,108.295998,108.295998,30288000
GOOG,5/27/2022,109.788498,112.867996,109.550003,112.799004,112.799004,29924000
GOOG,5/31/2022,113.079002,116.433502,112.572502,114.039001,114.039001,51302000
GOOG,6/1/2022,114.931503,117.399002,113.550499,114.137001,114.137001,28630000
GOOG,6/2/2022,114.188004,117.898003,113.307999,117.746002,117.746002,27472000
GOOG,6/3/2022,115.9925,116.364502,113.667999,114.564003,114.564003,25052000
GOOG,6/6/2022,116.7425,119.398499,116.528297,117.010498,117.010498,23786000
GOOG,6/7/2022,115.648003,117.74865,115.125504,117.2295,117.2295,26414000
GOOG,6/8/2022,116.876503,118.646004,116.696747,117.237999,117.237999,22544000
GOOG,6/9/2022,116.341499,118.349998,114.866997,114.917999,114.917999,23142000
GOOG,6/10/2022,112.78125,113.497002,110.861,111.427498,111.427498,31324000
GOOG,6/13/2022,107.445999,109.218498,106.588051,106.876503,106.876503,36756000
GOOG,6/14/2022,106.889999,108.457497,106.351997,107.194,107.194,25480000
GOOG,6/15/2022,108.899498,112.063004,108.118752,110.390503,110.390503,33192000
GOOG,6/16/2022,108.149498,109.290497,105.792503,106.636002,106.636002,35314000
GOOG,6/17/2022,106.535004,109.249496,105.628548,107.865501,107.865501,43516000
GOOG,6/21/2022,109.702003,112.672997,109.293503,112.014999,112.014999,39010000
GOOG,6/22/2022,111.163002,113.769501,110.724297,112.033997,112.033997,23922000
GOOG,6/23/2022,112.949997,113.196503,111.028999,112.684502,112.684502,24710000
GOOG,6/24/2022,113.602997,118.637497,113.602997,118.538002,118.538002,39122000
GOOG,6/27/2022,118.934998,119.25,116.000748,116.622498,116.622498,32840000
GOOG,6/28/2022,116.350998,117.856499,112.444,112.571503,112.571503,28232000
GOOG,6/29/2022,112.148499,113.664497,111.554001,112.2565,112.2565,18628000
GOOG,6/30/2022,110.499496,111.329803,107.309998,109.372498,109.372498,38046000
GOOG,7/1/2022,108.336998,109.806351,107.105003,109.081001,109.081001,31028000
GOOG,7/5/2022,107.514503,114.052597,106.249496,113.887001,113.887001,36398000
GOOG,7/6/2022,114.092003,116.351997,112.250504,115.213501,115.213501,28852000
GOOG,7/7/2022,116.008003,119.862,115.533997,119.306,119.306,32184000
GOOG,7/8/2022,117.550003,120.434998,117.514,120.168503,120.168503,29082000
GOOG,7/11/2022,118.650002,118.794502,116.234497,116.522499,116.522499,26718000
GOOG,7/12/2022,116.838501,117.849503,114.614998,114.849503,114.849503,24970000
GOOG,7/13/2022,112.639,115.156998,111.822998,112.186996,112.186996,38958000
GOOG,7/14/2022,110.825996,111.987503,109.3255,111.440002,111.440002,32366000
GOOG,7/15/2022,112.962997,114.000504,111.822502,112.766998,112.766998,34330000
GOOG,7/18/2022,113.440002,114.800003,109.300003,109.910004,109.910004,33354000
GOOG,7/19/2022,111.730003,114.809998,110.5,114.620003,114.620003,30992300
GOOG,7/20/2022,114.059998,116.330002,113.260002,114.699997,114.699997,26780100
GOOG,7/21/2022,115.089996,115.209999,111.910004,115.040001,115.040001,27267800
GOOG,7/22/2022,111.809998,113.18,107.599998,108.360001,108.360001,44455300
GOOG,7/25/2022,108.879997,110.580002,107.010002,108.209999,108.209999,28289900
GOOG,7/26/2022,107.43,107.739998,104.760002,105.440002,105.440002,36626600
GOOG,7/27/2022,109.599998,114.400002,108.419998,113.599998,113.599998,41474600
GOOG,7/28/2022,112.800003,114.699997,111.850998,114.589996,114.589996,23303800
GOOG,7/29/2022,113.400002,116.900002,113.230003,116.639999,116.639999,31336200
GOOG,8/1/2022,115.529999,117.120003,114.690002,115.480003,115.480003,22856200
GOOG,8/2/2022,114.43,117.080002,114.260002,115.900002,115.900002,17911000
GOOG,8/3/2022,116.339996,119.419998,116.150002,118.779999,118.779999,25302800
GOOG,8/4/2022,118.300003,119.5,117.709999,118.870003,118.870003,15757700
GOOG,8/5/2022,116.93,118.860001,116.709999,118.220001,118.220001,15615700
GOOG,8/8/2022,119.120003,120.860001,117.830002,118.139999,118.139999,17061100
GOOG,8/9/2022,117.989998,118.199997,116.559998,117.5,117.5,15424300
GOOG,8/10/2022,119.589996,121.779999,119.360001,120.650002,120.650002,20497000
GOOG,8/11/2022,122.080002,122.339996,119.550003,119.82,119.82,16671600
GOOG,8/12/2022,121.160004,122.650002,120.400002,122.650002,122.650002,16121100
GOOG,8/15/2022,122.209999,123.260002,121.57,122.879997,122.879997,15525000
GOOG,8/16/2022,122.32,123.227997,121.535004,122.510002,122.510002,15626200
GOOG,8/17/2022,120.93,122.150002,120.199997,120.32,120.32,17589200
GOOG,8/18/2022,120.230003,121.690002,119.550003,120.860001,120.860001,15652000
GOOG,8/19/2022,119.870003,120,117.669998,118.120003,118.120003,20187000
